timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-13 19:50:32.962,1789339832.9626815,61,978
2026-09-13 19:50:33.040,1789339833.0400836,61,990
2026-09-13 19:50:33.953,1789339833.9530838,66,913
2026-09-13 19:50:34.942,1789339834.9427722,78,771
2026-09-13 19:50:35.933,1789339835.9334433,83,724
2026-09-13 19:50:36.922,1789339836.9226658,82,731
2026-09-13 19:50:37.957,1789339837.9576983,73,824
2026-09-13 19:50:38.947,1789339838.947399,59,1010
2026-09-13 19:50:39.034,1789339839.0344036,59,1009
2026-09-13 19:50:39.937,1789339839.9374034,66,903
2026-09-13 19:50:40.972,1789339840.9724877,78,772
2026-09-13 19:50:41.962,1789339841.9626584,83,726
2026-09-13 19:50:42.952,1789339842.952306,80,748
2026-09-13 19:50:43.942,1789339843.9425218,68,881
2026-09-13 19:50:44.934,1789339844.9346955,61,987
2026-09-13 19:50:45.092,1789339845.0923548,62,973
2026-09-13 19:50:45.967,1789339845.9673545,69,875
2026-09-13 19:50:46.957,1789339846.9575596,79,757
2026-09-13 19:50:47.992,1789339847.9922354,83,724
2026-09-13 19:50:48.937,1789339848.9377568,81,742
2026-09-13 19:50:49.927,1789339849.9277778,66,913
2026-09-13 19:50:50.962,1789339850.9627583,60,1003
2026-09-13 19:50:51.043,1789339851.043494,60,1006
2026-09-13 19:50:51.952,1789339851.952494,66,909
2026-09-13 19:50:52.942,1789339852.9425979,78,771
2026-09-13 19:50:53.932,1789339853.932446,84,717
2026-09-13 19:50:54.922,1789339854.9226105,82,729
2026-09-13 19:50:55.957,1789339855.9577801,72,837
2026-09-13 19:50:56.947,1789339856.9476485,61,989
2026-09-13 19:50:57.036,1789339857.0364704,60,1004
2026-09-13 19:50:57.937,1789339857.9374707,67,901
2026-09-13 19:50:58.927,1789339858.9276016,78,768
2026-09-13 19:50:59.917,1789339859.9172437,83,723
2026-09-13 19:51:00.952,1789339860.9525266,82,736
2026-09-13 19:51:01.946,1789339861.946562,67,892
2026-09-13 19:51:02.932,1789339862.9325843,60,1004
2026-09-13 19:51:02.998,1789339862.9988213,61,991
2026-09-13 19:51:03.922,1789339863.9228213,65,924
2026-09-13 19:51:04.957,1789339864.9575458,77,782
2026-09-13 19:51:05.947,1789339865.9474103,82,734
2026-09-13 19:51:06.937,1789339866.937412,81,739
2026-09-13 19:51:07.927,1789339867.927496,72,834
2026-09-13 19:51:08.918,1789339868.9189107,66,906
2026-09-13 19:51:09.080,1789339869.080045,62,961
2026-09-13 19:51:09.998,1789339869.9980452,65,918
2026-09-13 19:51:10.987,1789339870.9876106,76,787
2026-09-13 19:51:11.932,1789339871.932401,82,732
2026-09-13 19:51:12.922,1789339872.9224424,81,740
2026-09-13 19:51:13.960,1789339873.9600205,72,837
2026-09-13 19:51:14.947,1789339874.9475007,60,1003
2026-09-13 19:51:15.090,1789339875.0907264,60,996
2026-09-13 19:51:15.982,1789339875.9827263,67,892
2026-09-13 19:51:16.927,1789339876.927547,78,770
2026-09-13 19:51:17.918,1789339877.9185011,83,722
2026-09-13 19:51:18.953,1789339878.953325,84,716
2026-09-13 19:51:19.944,1789339879.9448104,76,787
2026-09-13 19:51:20.932,1789339880.9323566,63,958
2026-09-13 19:51:20.973,1789339880.9733183,61,990
2026-09-13 19:51:21.922,1789339881.9223182,63,949
2026-09-13 19:51:22.957,1789339882.9577484,74,807
2026-09-13 19:51:23.947,1789339883.9474285,80,746
2026-09-13 19:51:24.181,1789339884.1815588,82,730
2026-09-13 19:51:24.937,1789339884.937559,79,756
2026-09-13 19:51:25.928,1789339885.9280436,76,789
2026-09-13 19:51:26.210,1789339886.2108943,79,757
2026-09-13 19:51:26.917,1789339886.9178944,85,707
2026-09-13 19:51:27.952,1789339887.9523978,85,704
2026-09-13 19:51:28.942,1789339888.942563,87,688
2026-09-13 19:51:29.932,1789339889.9324114,88,685
2026-09-13 19:51:30.969,1789339890.9693708,83,727
2026-09-13 19:51:31.003,1789339891.0033765,70,854
2026-09-13 19:51:31.957,1789339891.9573762,63,954
2026-09-13 19:51:32.947,1789339892.9477644,66,910
2026-09-13 19:51:33.937,1789339893.9375803,74,806
2026-09-13 19:51:34.192,1789339894.1927552,81,742
2026-09-13 19:51:34.927,1789339894.9277554,82,735
2026-09-13 19:51:35.917,1789339895.9174726,78,770
2026-09-13 19:51:36.952,1789339896.952604,75,803
2026-09-13 19:51:37.987,1789339897.9876437,70,857
2026-09-13 19:51:38.932,1789339898.9327936,63,947
2026-09-13 19:51:39.922,1789339899.9227364,63,954
2026-09-13 19:51:40.957,1789339900.9576616,63,945
2026-09-13 19:51:41.947,1789339901.947878,64,933
2026-09-13 19:51:42.942,1789339902.9422607,67,896
2026-09-13 19:51:43.927,1789339903.9277382,67,896
2026-09-13 19:51:44.022,1789339904.022227,68,888
2026-09-13 19:51:44.917,1789339904.917227,67,895
2026-09-13 19:51:45.997,1789339905.9978323,68,888
2026-09-13 19:51:46.942,1789339906.942676,67,896
2026-09-13 19:51:48.024,1789339908.0245378,69,873
2026-09-13 19:51:48.922,1789339908.922592,67,902
2026-09-13 19:51:50.002,1789339910.002663,67,895
2026-09-13 19:51:50.947,1789339910.9477568,68,887
2026-09-13 19:51:51.057,1789339911.057785,67,892
2026-09-13 19:51:51.939,1789339911.9397852,68,882
2026-09-13 19:51:52.927,1789339912.927829,68,881
2026-09-13 19:51:53.917,1789339913.9177206,68,885
2026-09-13 19:51:54.952,1789339914.9522855,69,870
2026-09-13 19:51:55.942,1789339915.9425151,69,870
2026-09-13 19:51:56.932,1789339916.9324825,72,834
2026-09-13 19:51:57.922,1789339917.9226077,74,810
2026-09-13 19:51:59.002,1789339919.0024877,72,838
