timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-13 19:09:01.410,1789337341.4100525,106,566
2026-09-13 19:09:01.982,1789337341.9820526,105,572
2026-09-13 19:09:02.972,1789337342.9721406,105,570
2026-09-13 19:09:03.402,1789337343.4021301,106,564
2026-09-13 19:09:03.963,1789337343.96313,107,561
2026-09-13 19:09:04.416,1789337344.4167283,105,572
2026-09-13 19:09:04.997,1789337344.9977283,103,581
2026-09-13 19:09:05.987,1789337345.987146,103,584
2026-09-13 19:09:06.406,1789337346.40699,104,577
2026-09-13 19:09:06.976,1789337346.9769902,105,570
2026-09-13 19:09:07.406,1789337347.4066622,106,565
2026-09-13 19:09:07.969,1789337347.9696622,107,563
2026-09-13 19:09:08.416,1789337348.416113,108,555
2026-09-13 19:09:08.959,1789337348.9591126,110,543
2026-09-13 19:09:09.463,1789337349.463266,112,538
2026-09-13 19:09:09.992,1789337349.9922657,113,529
2026-09-13 19:09:10.459,1789337350.4597993,114,525
2026-09-13 19:09:10.981,1789337350.9817994,115,522
2026-09-13 19:09:11.455,1789337351.4557784,116,519
2026-09-13 19:09:11.971,1789337351.9717784,116,516
2026-09-13 19:09:12.453,1789337352.4531906,117,512
2026-09-13 19:09:12.962,1789337352.9621906,118,509
2026-09-13 19:09:13.480,1789337353.480732,117,513
2026-09-13 19:09:13.996,1789337353.996732,116,516
2026-09-13 19:09:14.472,1789337354.4722593,115,521
2026-09-13 19:09:14.987,1789337354.9872594,117,515
2026-09-13 19:09:15.976,1789337355.9766407,116,517
2026-09-13 19:09:16.434,1789337356.4349577,115,522
2026-09-13 19:09:16.966,1789337356.9669578,113,532
2026-09-13 19:09:17.395,1789337357.3950577,109,549
2026-09-13 19:09:17.957,1789337357.9570577,107,562
2026-09-13 19:09:18.413,1789337358.41321,104,577
2026-09-13 19:09:18.992,1789337358.99221,104,579
2026-09-13 19:09:19.981,1789337359.9816692,102,589
2026-09-13 19:09:20.395,1789337360.3952909,103,583
2026-09-13 19:09:20.972,1789337360.9722908,104,577
2026-09-13 19:09:21.403,1789337361.403141,105,572
2026-09-13 19:09:21.962,1789337361.962141,107,559
2026-09-13 19:09:22.459,1789337362.4592102,110,546
2026-09-13 19:09:22.997,1789337362.9972103,112,538
2026-09-13 19:09:23.459,1789337363.4590654,113,532
2026-09-13 19:09:23.987,1789337363.9870653,114,528
2026-09-13 19:09:24.454,1789337364.4546149,115,523
2026-09-13 19:09:24.977,1789337364.9776149,115,523
2026-09-13 19:09:25.445,1789337365.4452941,115,521
2026-09-13 19:09:25.968,1789337365.9682941,115,523
2026-09-13 19:09:26.956,1789337366.9569619,113,529
2026-09-13 19:09:27.443,1789337367.4433553,111,541
2026-09-13 19:09:27.992,1789337367.9923553,109,549
2026-09-13 19:09:28.401,1789337368.4017873,107,562
2026-09-13 19:09:28.981,1789337368.9817874,103,580
2026-09-13 19:09:29.972,1789337369.9728508,100,601
2026-09-13 19:09:30.349,1789337370.3490145,97,616
2026-09-13 19:09:30.962,1789337370.9620144,98,613
2026-09-13 19:09:31.381,1789337371.381703,97,620
2026-09-13 19:09:31.996,1789337371.9967027,98,615
2026-09-13 19:09:33.031,1789337373.031944,99,604
2026-09-13 19:09:33.429,1789337373.4292076,101,595
