timestamp_local,timestamp_epoch_s,ecg_uV
2026-09-11 19:37:55.060,1789166275.060676,58
2026-09-11 19:37:55.068,1789166275.0683684,60
2026-09-11 19:37:55.076,1789166275.0760608,99
2026-09-11 19:37:55.083,1789166275.083753,135
2026-09-11 19:37:55.091,1789166275.0914454,133
2026-09-11 19:37:55.099,1789166275.0991378,128
2026-09-11 19:37:55.106,1789166275.1068301,150
2026-09-11 19:37:55.114,1789166275.1145222,167
2026-09-11 19:37:55.122,1789166275.1222146,169
2026-09-11 19:37:55.129,1789166275.129907,169
2026-09-11 19:37:55.137,1789166275.1375992,172
2026-09-11 19:37:55.145,1789166275.1452916,162
2026-09-11 19:37:55.152,1789166275.152984,143
2026-09-11 19:37:55.160,1789166275.1606762,116
2026-09-11 19:37:55.168,1789166275.1683686,70
2026-09-11 19:37:55.176,1789166275.176061,9
2026-09-11 19:37:55.183,1789166275.183753,-29
2026-09-11 19:37:55.191,1789166275.1914454,-50
2026-09-11 19:37:55.199,1789166275.1991377,-65
2026-09-11 19:37:55.206,1789166275.2062685,-75
2026-09-11 19:37:55.213,1789166275.213961,-97
2026-09-11 19:37:55.221,1789166275.2216532,-109
2026-09-11 19:37:55.229,1789166275.2293456,-94
2026-09-11 19:37:55.237,1789166275.237038,-80
2026-09-11 19:37:55.244,1789166275.24473,-60
2026-09-11 19:37:55.252,1789166275.2524223,-36
2026-09-11 19:37:55.260,1789166275.2601147,-36
2026-09-11 19:37:55.267,1789166275.267807,-43
2026-09-11 19:37:55.275,1789166275.2754993,-31
2026-09-11 19:37:55.283,1789166275.2831917,-26
2026-09-11 19:37:55.290,1789166275.290884,-41
2026-09-11 19:37:55.298,1789166275.2985764,-36
2026-09-11 19:37:55.306,1789166275.3062685,-33
2026-09-11 19:37:55.313,1789166275.3139608,-38
2026-09-11 19:37:55.321,1789166275.3216531,-29
2026-09-11 19:37:55.329,1789166275.3293455,-24
2026-09-11 19:37:55.337,1789166275.3370378,-36
2026-09-11 19:37:55.344,1789166275.3447301,-31
2026-09-11 19:37:55.352,1789166275.3524225,-2
2026-09-11 19:37:55.360,1789166275.3601148,26
2026-09-11 19:37:55.367,1789166275.367807,14
2026-09-11 19:37:55.375,1789166275.3754992,-9
2026-09-11 19:37:55.383,1789166275.3831916,-16
2026-09-11 19:37:55.390,1789166275.390884,-29
2026-09-11 19:37:55.398,1789166275.3985763,-46
2026-09-11 19:37:55.406,1789166275.4062686,-48
2026-09-11 19:37:55.413,1789166275.413961,-43
2026-09-11 19:37:55.421,1789166275.4216533,-41
2026-09-11 19:37:55.429,1789166275.4293454,-31
2026-09-11 19:37:55.437,1789166275.4370377,-19
2026-09-11 19:37:55.444,1789166275.44473,-24
2026-09-11 19:37:55.452,1789166275.4524224,-38
2026-09-11 19:37:55.460,1789166275.4601147,-21
2026-09-11 19:37:55.467,1789166275.467807,111
2026-09-11 19:37:55.475,1789166275.4754994,419
2026-09-11 19:37:55.483,1789166275.4831917,793
2026-09-11 19:37:55.490,1789166275.4908838,940
2026-09-11 19:37:55.498,1789166275.4985762,468
2026-09-11 19:37:55.506,1789166275.5062685,-351
2026-09-11 19:37:55.513,1789166275.5139608,-499
2026-09-11 19:37:55.521,1789166275.5216532,-94
2026-09-11 19:37:55.529,1789166275.5293455,-29
2026-09-11 19:37:55.537,1789166275.5370378,-135
2026-09-11 19:37:55.544,1789166275.5447302,-55
2026-09-11 19:37:55.552,1789166275.5524223,-14
2026-09-11 19:37:55.560,1789166275.5601146,-50
2026-09-11 19:37:55.567,1789166275.567807,-29
2026-09-11 19:37:55.575,1789166275.5754993,-2
2026-09-11 19:37:55.583,1789166275.5831916,-9
2026-09-11 19:37:55.590,1789166275.590884,4
2026-09-11 19:37:55.598,1789166275.5985763,24
2026-09-11 19:37:55.606,1789166275.6062686,29
2026-09-11 19:37:55.613,1789166275.6139607,38
2026-09-11 19:37:55.621,1789166275.621653,58
2026-09-11 19:37:55.629,1789166275.6293454,72
2026-09-11 19:37:55.637,1789166275.6370378,84
2026-09-11 19:37:55.644,1789166275.64473,104
2026-09-11 19:37:55.652,1789166275.6524224,128
2026-09-11 19:37:55.660,1789166275.6601148,145
2026-09-11 19:37:55.667,1789166275.667807,152
2026-09-11 19:37:55.675,1789166275.6754992,162
2026-09-11 19:37:55.683,1789166275.6831915,172
2026-09-11 19:37:55.690,1789166275.6908839,169
2026-09-11 19:37:55.698,1789166275.6985762,160
2026-09-11 19:37:55.706,1789166275.7062685,160
2026-09-11 19:37:55.713,1789166275.713961,160
2026-09-11 19:37:55.721,1789166275.7216532,135
2026-09-11 19:37:55.729,1789166275.7293456,99
2026-09-11 19:37:55.737,1789166275.737038,60
2026-09-11 19:37:55.744,1789166275.74473,16
2026-09-11 19:37:55.752,1789166275.7524223,-19
2026-09-11 19:37:55.760,1789166275.7601147,-43
2026-09-11 19:37:55.767,1789166275.7672453,-63
2026-09-11 19:37:55.774,1789166275.7749376,-75
2026-09-11 19:37:55.782,1789166275.78263,-82
2026-09-11 19:37:55.790,1789166275.7903223,-77
2026-09-11 19:37:55.798,1789166275.7980146,-65
2026-09-11 19:37:55.805,1789166275.8057067,-58
2026-09-11 19:37:55.813,1789166275.813399,-53
2026-09-11 19:37:55.821,1789166275.8210914,-43
2026-09-11 19:37:55.828,1789166275.8287838,-33
2026-09-11 19:37:55.836,1789166275.836476,-26
2026-09-11 19:37:55.844,1789166275.8441684,-16
2026-09-11 19:37:55.851,1789166275.8518608,-14
2026-09-11 19:37:55.859,1789166275.859553,-14
2026-09-11 19:37:55.867,1789166275.8672452,-12
2026-09-11 19:37:55.874,1789166275.8749375,-9
2026-09-11 19:37:55.882,1789166275.8826299,-19
2026-09-11 19:37:55.890,1789166275.8903222,-26
2026-09-11 19:37:55.898,1789166275.8980145,-21
2026-09-11 19:37:55.905,1789166275.905707,-19
2026-09-11 19:37:55.913,1789166275.9133992,-16
2026-09-11 19:37:55.921,1789166275.9210916,-7
2026-09-11 19:37:55.928,1789166275.9287837,14
2026-09-11 19:37:55.936,1789166275.936476,31
2026-09-11 19:37:55.944,1789166275.9441683,31
2026-09-11 19:37:55.951,1789166275.9518607,16
2026-09-11 19:37:55.959,1789166275.959553,-4
2026-09-11 19:37:55.967,1789166275.9672453,-21
2026-09-11 19:37:55.974,1789166275.9749377,-29
2026-09-11 19:37:55.982,1789166275.98263,-26
2026-09-11 19:37:55.990,1789166275.990322,-24
2026-09-11 19:37:55.998,1789166275.9980145,-21
2026-09-11 19:37:56.005,1789166276.0057068,-19
2026-09-11 19:37:56.013,1789166276.0133991,-19
2026-09-11 19:37:56.021,1789166276.0210915,-16
2026-09-11 19:37:56.028,1789166276.0287838,-16
2026-09-11 19:37:56.036,1789166276.0364761,43
2026-09-11 19:37:56.044,1789166276.0441685,244
2026-09-11 19:37:56.051,1789166276.0518606,562
2026-09-11 19:37:56.059,1789166276.059553,890
2026-09-11 19:37:56.067,1789166276.0672452,892
2026-09-11 19:37:56.074,1789166276.0749376,223
2026-09-11 19:37:56.082,1789166276.08263,-436
2026-09-11 19:37:56.090,1789166276.0903223,-295
2026-09-11 19:37:56.098,1789166276.0980146,2
2026-09-11 19:37:56.105,1789166276.105707,-82
2026-09-11 19:37:56.113,1789166276.113399,-128
2026-09-11 19:37:56.121,1789166276.1210914,-43
2026-09-11 19:37:56.128,1789166276.1287837,-50
2026-09-11 19:37:56.136,1789166276.136476,-72
2026-09-11 19:37:56.144,1789166276.1441684,-41
2026-09-11 19:37:56.151,1789166276.1518607,-31
2026-09-11 19:37:56.159,1789166276.159553,-36
2026-09-11 19:37:56.167,1789166276.1672454,-19
2026-09-11 19:37:56.174,1789166276.1749375,-7
2026-09-11 19:37:56.182,1789166276.1826298,0
2026-09-11 19:37:56.190,1789166276.1903222,14
2026-09-11 19:37:56.198,1789166276.1980145,24
2026-09-11 19:37:56.205,1789166276.2057068,29
2026-09-11 19:37:56.213,1789166276.2133992,43
2026-09-11 19:37:56.221,1789166276.2210915,60
2026-09-11 19:37:56.228,1789166276.2287838,70
2026-09-11 19:37:56.236,1789166276.236476,82
2026-09-11 19:37:56.244,1789166276.2441683,101
2026-09-11 19:37:56.251,1789166276.2518606,104
2026-09-11 19:37:56.259,1789166276.259553,97
2026-09-11 19:37:56.267,1789166276.2672453,97
2026-09-11 19:37:56.274,1789166276.2749376,101
2026-09-11 19:37:56.282,1789166276.28263,92
2026-09-11 19:37:56.290,1789166276.2903223,75
2026-09-11 19:37:56.298,1789166276.2980146,60
2026-09-11 19:37:56.305,1789166276.3057067,36
2026-09-11 19:37:56.313,1789166276.313399,2
2026-09-11 19:37:56.321,1789166276.3210914,-29
2026-09-11 19:37:56.328,1789166276.328222,-50
2026-09-11 19:37:56.335,1789166276.3359144,-70
2026-09-11 19:37:56.343,1789166276.3436067,-84
2026-09-11 19:37:56.351,1789166276.351299,-87
2026-09-11 19:37:56.358,1789166276.3589914,-84
2026-09-11 19:37:56.366,1789166276.3666835,-77
2026-09-11 19:37:56.374,1789166276.3743758,-65
2026-09-11 19:37:56.382,1789166276.3820682,-55
2026-09-11 19:37:56.389,1789166276.3897605,-46
2026-09-11 19:37:56.397,1789166276.3974528,-38
2026-09-11 19:37:56.405,1789166276.4051452,-33
2026-09-11 19:37:56.412,1789166276.4128375,-31
2026-09-11 19:37:56.420,1789166276.4205298,-31
2026-09-11 19:37:56.428,1789166276.428222,-31
2026-09-11 19:37:56.435,1789166276.4359143,-29
2026-09-11 19:37:56.443,1789166276.4436066,-29
2026-09-11 19:37:56.451,1789166276.451299,-31
2026-09-11 19:37:56.458,1789166276.4589913,-38
2026-09-11 19:37:56.466,1789166276.4666836,-48
2026-09-11 19:37:56.474,1789166276.474376,-46
2026-09-11 19:37:56.482,1789166276.4820683,-36
2026-09-11 19:37:56.489,1789166276.4897604,-26
2026-09-11 19:37:56.497,1789166276.4974527,-7
2026-09-11 19:37:56.505,1789166276.505145,12
2026-09-11 19:37:56.512,1789166276.5128374,21
2026-09-11 19:37:56.520,1789166276.5205297,19
2026-09-11 19:37:56.528,1789166276.528222,7
2026-09-11 19:37:56.535,1789166276.5359144,-12
2026-09-11 19:37:56.543,1789166276.5436068,-26
2026-09-11 19:37:56.551,1789166276.5512989,-36
2026-09-11 19:37:56.558,1789166276.5589912,-38
2026-09-11 19:37:56.566,1789166276.5666835,-36
2026-09-11 19:37:56.574,1789166276.5743759,-29
2026-09-11 19:37:56.582,1789166276.5820682,-26
2026-09-11 19:37:56.589,1789166276.5897605,-26
2026-09-11 19:37:56.597,1789166276.5974529,-31
2026-09-11 19:37:56.605,1789166276.6051452,-26
2026-09-11 19:37:56.612,1789166276.6128373,38
2026-09-11 19:37:56.620,1789166276.6205297,213
2026-09-11 19:37:56.628,1789166276.628222,477
2026-09-11 19:37:56.635,1789166276.6359143,812
2026-09-11 19:37:56.643,1789166276.6436067,906
2026-09-11 19:37:56.651,1789166276.651299,286
2026-09-11 19:37:56.658,1789166276.6589913,-419
2026-09-11 19:37:56.666,1789166276.6666837,-315
2026-09-11 19:37:56.674,1789166276.6743758,4
2026-09-11 19:37:56.682,1789166276.682068,-72
2026-09-11 19:37:56.689,1789166276.6897604,-133
2026-09-11 19:37:56.697,1789166276.6974528,-43
2026-09-11 19:37:56.705,1789166276.7051451,-41
2026-09-11 19:37:56.712,1789166276.7128375,-65
2026-09-11 19:37:56.720,1789166276.7205298,-33
2026-09-11 19:37:56.728,1789166276.7282221,-19
2026-09-11 19:37:56.735,1789166276.7359142,-24
2026-09-11 19:37:56.743,1789166276.7436066,-9
2026-09-11 19:37:56.751,1789166276.751299,4
2026-09-11 19:37:56.758,1789166276.7589912,9
2026-09-11 19:37:56.766,1789166276.7666836,19
2026-09-11 19:37:56.774,1789166276.774376,29
2026-09-11 19:37:56.782,1789166276.7820683,38
2026-09-11 19:37:56.789,1789166276.7897606,53
2026-09-11 19:37:56.797,1789166276.7974527,65
2026-09-11 19:37:56.805,1789166276.805145,75
2026-09-11 19:37:56.812,1789166276.8128374,87
2026-09-11 19:37:56.820,1789166276.8205297,99
2026-09-11 19:37:56.828,1789166276.828222,104
2026-09-11 19:37:56.835,1789166276.8359144,104
2026-09-11 19:37:56.843,1789166276.8436067,101
2026-09-11 19:37:56.851,1789166276.851299,97
2026-09-11 19:37:56.858,1789166276.8589914,84
2026-09-11 19:37:56.866,1789166276.8666835,75
2026-09-11 19:37:56.874,1789166276.8743758,65
2026-09-11 19:37:56.882,1789166276.8820682,48
2026-09-11 19:37:56.889,1789166276.889199,24
2026-09-11 19:37:56.896,1789166276.8968914,-2
2026-09-11 19:37:56.904,1789166276.9045837,-21
2026-09-11 19:37:56.912,1789166276.912276,-36
2026-09-11 19:37:56.919,1789166276.9199684,-46
2026-09-11 19:37:56.927,1789166276.9276605,-50
2026-09-11 19:37:56.935,1789166276.9353528,-46
2026-09-11 19:37:56.943,1789166276.9430451,-38
2026-09-11 19:37:56.950,1789166276.9507375,-33
2026-09-11 19:37:56.958,1789166276.9584298,-29
2026-09-11 19:37:56.966,1789166276.9661222,-19
2026-09-11 19:37:56.973,1789166276.9738145,-9
2026-09-11 19:37:56.981,1789166276.9815068,-9
2026-09-11 19:37:56.989,1789166276.989199,-7
2026-09-11 19:37:56.996,1789166276.9968913,-4
2026-09-11 19:37:57.004,1789166277.0045836,-2
2026-09-11 19:37:57.012,1789166277.012276,0
2026-09-11 19:37:57.019,1789166277.0199683,-2
