timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:39:00.107,1789166340.107307,-971,30,92
2026-09-11 19:39:00.127,1789166340.1273072,-963,28,104
2026-09-11 19:39:00.147,1789166340.1473072,-972,30,109
2026-09-11 19:39:00.167,1789166340.1673071,-975,31,111
2026-09-11 19:39:00.187,1789166340.1873071,-973,30,114
2026-09-11 19:39:00.207,1789166340.207307,-972,30,109
2026-09-11 19:39:00.227,1789166340.227307,-968,31,104
2026-09-11 19:39:00.247,1789166340.247307,-968,30,104
2026-09-11 19:39:00.267,1789166340.267307,-969,31,110
2026-09-11 19:39:00.287,1789166340.287307,-970,31,108
2026-09-11 19:39:00.307,1789166340.307307,-971,32,106
2026-09-11 19:39:00.327,1789166340.327307,-969,32,106
2026-09-11 19:39:00.347,1789166340.347307,-970,33,112
2026-09-11 19:39:00.367,1789166340.3673072,-973,34,113
2026-09-11 19:39:00.387,1789166340.3873072,-974,31,104
2026-09-11 19:39:00.407,1789166340.4073071,-971,29,116
2026-09-11 19:39:00.427,1789166340.4273071,-982,34,96
2026-09-11 19:39:00.447,1789166340.447307,-975,34,110
2026-09-11 19:39:00.467,1789166340.467307,-971,28,116
2026-09-11 19:39:00.487,1789166340.487307,-973,29,112
2026-09-11 19:39:00.507,1789166340.507307,-977,36,74
2026-09-11 19:39:00.527,1789166340.527307,-969,30,80
2026-09-11 19:39:00.547,1789166340.547307,-973,32,100
2026-09-11 19:39:00.567,1789166340.567307,-985,35,116
2026-09-11 19:39:00.587,1789166340.587307,-992,32,111
2026-09-11 19:39:00.607,1789166340.607307,-987,30,84
2026-09-11 19:39:00.627,1789166340.6273072,-970,33,63
2026-09-11 19:39:00.647,1789166340.6473072,-958,33,68
2026-09-11 19:39:00.667,1789166340.6673071,-962,32,79
2026-09-11 19:39:00.687,1789166340.6873071,-971,27,81
2026-09-11 19:39:00.695,1789166340.6955383,-971,29,74
2026-09-11 19:39:00.715,1789166340.7155383,-973,27,53
2026-09-11 19:39:00.735,1789166340.7355382,-961,24,70
2026-09-11 19:39:00.755,1789166340.7555382,-972,27,67
2026-09-11 19:39:00.775,1789166340.7755382,-976,29,66
2026-09-11 19:39:00.795,1789166340.7955382,-973,27,71
2026-09-11 19:39:00.815,1789166340.8155382,-977,26,65
2026-09-11 19:39:00.835,1789166340.8355384,-973,26,64
2026-09-11 19:39:00.855,1789166340.8555384,-974,28,63
2026-09-11 19:39:00.875,1789166340.8755383,-974,28,64
2026-09-11 19:39:00.895,1789166340.8955383,-971,27,64
2026-09-11 19:39:00.915,1789166340.9155383,-971,26,59
2026-09-11 19:39:00.935,1789166340.9355383,-969,29,61
2026-09-11 19:39:00.955,1789166340.9555383,-971,29,66
2026-09-11 19:39:00.975,1789166340.9755383,-976,28,60
2026-09-11 19:39:00.995,1789166340.9955382,-969,28,69
2026-09-11 19:39:01.015,1789166341.0155382,-977,31,60
2026-09-11 19:39:01.035,1789166341.0355382,-981,31,36
2026-09-11 19:39:01.055,1789166341.0555382,-967,27,61
2026-09-11 19:39:01.075,1789166341.0755384,-959,29,90
2026-09-11 19:39:01.095,1789166341.0955384,-987,32,46
2026-09-11 19:39:01.115,1789166341.1155384,-976,28,36
2026-09-11 19:39:01.135,1789166341.1355383,-978,26,66
2026-09-11 19:39:01.155,1789166341.1555383,-984,32,66
2026-09-11 19:39:01.175,1789166341.1755383,-974,28,68
2026-09-11 19:39:01.195,1789166341.1955383,-970,25,63
2026-09-11 19:39:01.215,1789166341.2155383,-967,27,56
2026-09-11 19:39:01.235,1789166341.2355382,-967,31,62
2026-09-11 19:39:01.255,1789166341.2555382,-972,29,62
2026-09-11 19:39:01.275,1789166341.2755382,-971,29,65
2026-09-11 19:39:01.295,1789166341.2955382,-973,25,70
2026-09-11 19:39:01.315,1789166341.3155382,-974,28,58
2026-09-11 19:39:01.335,1789166341.3355384,-971,31,50
2026-09-11 19:39:01.355,1789166341.3555384,-973,28,54
2026-09-11 19:39:01.375,1789166341.3755383,-976,34,59
2026-09-11 19:39:01.395,1789166341.3955383,-973,30,64
2026-09-11 19:39:01.403,1789166341.4037087,-972,28,68
2026-09-11 19:39:01.423,1789166341.4237087,-975,30,60
2026-09-11 19:39:01.443,1789166341.4437087,-972,30,63
2026-09-11 19:39:01.463,1789166341.4637086,-968,30,66
2026-09-11 19:39:01.483,1789166341.4837086,-970,30,63
